max_X,max_Y,max_Z,min_X,min_Y,min_Z,mean_X,mean_Y,mean_Z,std_X,std_Y,std_Z,skew_X,skew_Y,skew_Z,qntl_25_X,qntl_25_Y,qntl_25_Z,qntl_50_X,qntl_50_Y,qntl_50_Z,qntl_75_X,qntl_75_Y,qntl_75_Z,range_X,range_Y,range_Z,kurt_X,kurt_Y,kurt_Z,activity
0.560243,0.086191,9.821015,0.268151,-0.205901,9.720459,0.3920106333333333,-0.030166933333333305,9.757010433333333,0.050593506525206305,0.052951567220421804,0.025007480474895916,0.9308728789817676,-0.8101926424827309,0.6231355218086387,0.369904,-0.0430959999999999,9.73602125,0.38546649999999993,-0.02633599999999995,9.756371999999999,0.411803,-0.009577,9.771934,0.2920920000000001,0.292092,0.1005559999999992,4.114567389181257,3.792624966556811,0.2411485783184042,0
0.560243,0.086191,9.821015,0.268151,-0.205901,9.720459,0.38945679999999994,-0.031922666666666634,9.756691233333333,0.04979963910712607,0.05179189415831155,0.025171335311370294,1.1129721369236139,-0.8111048310381176,0.6407184705932774,0.369904,-0.0430959999999999,9.73602125,0.3830719999999999,-0.02633599999999995,9.756371999999999,0.40461975,-0.010774,9.771934,0.2920920000000001,0.292092,0.1005559999999992,4.817878510211184,4.247286531108905,0.1942901391797922,0
0.560243,0.086191,9.821015,0.268151,-0.205901,9.720459,0.3891375666666666,-0.02920919999999997,9.7586066,0.04969791185905676,0.050759030241544885,0.024944170325224207,1.1366779480016649,-0.9702417786007483,0.47974207097965665,0.369904,-0.0430959999999999,9.739613,0.3830719999999999,-0.0239419999999999,9.761160499999999,0.40461975,-0.009577,9.773131,0.2920920000000001,0.292092,0.1005559999999992,4.914630591632072,5.026410512975595,0.07914158758402445,0
-0.062249,0.244209,9.792285,-0.1292869999999999,0.177171,9.739613,-0.10215246666666664,0.22106473333333332,9.770418,0.016603403551647185,0.016543742027463566,0.015020736165897929,0.6520608945179769,-1.2364736943813017,-0.2877465687083365,-0.11372475,0.215478,9.75996325,-0.105345,0.225055,9.770737,-0.0957679999999999,0.234632,9.782708,0.0670379999999999,0.06703800000000001,0.052671999999999386,0.1548227280410459,1.6455735813526666,-0.6872908472363446,0
0.560243,0.086191,9.821015,0.268151,-0.205901,9.720459,0.3889779333333333,-0.027134233333333306,9.759404666666665,0.04983692840754586,0.05106933415680626,0.02453670255553624,1.137002649926053,-1.071388351908504,0.4331004804898125,0.369904,-0.040701749999999925,9.74081,0.38067799999999996,-0.0239419999999999,9.761160499999999,0.405817,-0.00598525,9.773131,0.2920920000000001,0.292092,0.1005559999999992,4.840205118284535,5.020871979542502,0.2018529751238951,0
0.560243,0.086191,9.821015,0.268151,-0.205901,9.720459,0.3891375666666666,-0.027932299999999972,9.7608412,0.05004669870726143,0.05047366934807316,0.023582038359734728,1.118734722718767,-1.085431187754644,0.4107932121545058,0.369904,-0.040701749999999925,9.745598,0.378284,-0.0239419999999999,9.763555,0.405817,-0.009577,9.773131,0.2920920000000001,0.292092,0.1005559999999992,4.693195815097839,5.312566252761155,0.47623227009285696,0
0.560243,0.086191,9.821015,0.268151,-0.205901,9.720459,0.39296829999999994,-0.026016966666666645,9.760202733333333,0.0475515723850033,0.048518479771564135,0.02383107088327526,1.1843068304805648,-1.2269041551167819,0.46864372812837557,0.3734949999999999,-0.033519,9.744401,0.38546649999999993,-0.0239419999999999,9.763555,0.405817,-0.009577,9.773131,0.2920920000000001,0.292092,0.1005559999999992,5.81708243432055,6.790596352309185,0.38341134544963884,0
0.560243,0.086191,9.821015,0.268151,-0.205901,9.720459,0.39232986666666664,-0.02617656666666664,9.761479633333332,0.04728478299712349,0.04894115106003953,0.024112519387358606,1.244735355631786,-1.173234678838132,0.3030384981529488,0.3734949999999999,-0.040701749999999925,9.744401,0.38546649999999993,-0.0239419999999999,9.763555,0.40102875,-0.009577,9.77672275,0.2920920000000001,0.292092,0.1005559999999992,6.097811060123885,6.448163847189019,0.13398433695231793,0
0.560243,0.086191,9.821015,0.268151,-0.205901,9.720459,0.3937663666666666,-0.025857333333333305,9.762118066666666,0.04699545938410422,0.04905196123347745,0.023496972528293518,1.1753106860128864,-1.1836734573714554,0.32337668822078136,0.37469224999999995,-0.040701749999999925,9.745598,0.387861,-0.0239419999999999,9.763555,0.40102875,-0.00598525,9.77672275,0.2920920000000001,0.292092,0.1005559999999992,6.157382362029807,6.396497004459519,0.33361591288137493,0
0.469264,0.071826,9.821015,0.344765,-0.086191,9.720459,0.3926490666666666,-0.023303533333333303,9.760681566666667,0.026734876779390546,0.02916016860640594,0.022410215265677637,1.434173370425629,0.6841162908497719,0.48792120580032516,0.378284,-0.033519,9.745598,0.387861,-0.0239419999999999,9.763555,0.40102875,-0.009577,9.773131,0.12449900000000003,0.15801700000000002,0.1005559999999992,3.131866636416859,3.373840430821778,0.8334203962009847,0
0.469264,0.071826,9.821015,0.344765,-0.086191,9.720459,0.39296829999999994,-0.023303533333333307,9.759404633333332,0.026495237530610064,0.03180574874380451,0.022799613040399434,1.4560841969294376,0.40119039644035004,0.5910430716601351,0.378284,-0.033519,9.744401,0.387861,-0.0239419999999999,9.763555,0.40102875,-0.009577,9.773131,0.12449900000000003,0.15801700000000002,0.1005559999999992,3.2628435695965092,2.1979616204300894,0.7639735583205547,0
0.469264,0.071826,9.821015,0.344765,-0.086191,9.725247,0.3904144666666667,-0.020909333333333304,9.758446966666666,0.02245031612208634,0.03160002984866914,0.02027388380954573,1.3162036237387156,0.4025974974889159,0.7213640147762002,0.378284,-0.033519,9.744401,0.387861,-0.0239419999999999,9.763555,0.40102875,-0.00598525,9.771934,0.12449900000000003,0.15801700000000002,0.09576799999999963,4.408177357369672,1.987257363052278,1.6254890651437592,0
0.469264,0.071826,9.782708,0.344765,-0.086191,9.725247,0.3915317333333333,-0.02011126666666664,9.755573933333332,0.02173272228997863,0.03202050327194288,0.01636358688849918,1.3956288801595182,0.33710157505486266,-0.13866473803068735,0.378284,-0.033519,9.744401,0.387861,-0.02154799999999995,9.756371999999999,0.40102875,-0.004788,9.767146,0.12449900000000003,0.15801700000000002,0.057460999999999984,4.952795201900498,1.704058398676898,-1.0519399504380824,0
0.469264,0.071826,9.787497,0.344765,-0.086191,9.725247,0.3915317666666666,-0.017876666666666652,9.754297033333334,0.02202181192658509,0.03269327437249749,0.017466752532549625,1.2909438724732138,0.1998933324239764,0.038680324718523666,0.378284,-0.032321749999999996,9.74081,0.39025499999999996,-0.019154,9.751583499999999,0.40102875,-0.004788,9.763555,0.12449900000000003,0.15801700000000002,0.06225000000000058,4.610815158755843,1.3339453983011516,-0.9015015935433182,0
-0.062249,0.244209,9.792285,-0.1292869999999999,0.177171,9.739613,-0.10199286666666664,0.22154356666666666,9.769779533333333,0.016499088636760466,0.016867926873585966,0.015713576968787883,0.6138431433936138,-1.2106966485603106,-0.3605406060646289,-0.11372475,0.215478,9.75996325,-0.10295049999999994,0.225055,9.770737,-0.0957679999999999,0.234632,9.782708,0.0670379999999999,0.06703800000000001,0.052671999999999386,0.18867423205572287,1.4846487033718696,-0.6305727692999321,0
0.469264,0.071826,9.787497,0.363919,-0.086191,9.725247,0.3958413333333333,-0.016918999999999986,9.753339366666667,0.021610484686091988,0.0329294127878364,0.017412345878681918,1.403463384496222,0.11439471173355029,0.1609399159485814,0.37948099999999996,-0.032321749999999996,9.739613,0.3926489999999999,-0.019154,9.749189,0.407014,0.0023939999999999994,9.763555,0.10534500000000002,0.15801700000000002,0.06225000000000058,3.2760028267328,1.1893371556689618,-0.8746391653219576,0
0.459687,0.071826,9.787497,0.363919,-0.086191,9.725247,0.3956817333333333,-0.01388636666666665,9.753818200000001,0.0203731540309255,0.02936598664827108,0.016940537935521006,1.1330288881045434,0.42283928684247407,0.1746293265458153,0.37948099999999996,-0.027532999999999974,9.74081,0.3926489999999999,-0.019154,9.749189,0.407014,0.0023939999999999994,9.763555,0.09576800000000002,0.15801700000000002,0.06225000000000058,1.9728542730765084,2.012823182623999,-0.7657839496749559,0
0.459687,0.0239419999999999,9.787497,0.363919,-0.086191,9.710882000000002,0.396001,-0.016599799999999984,9.753818200000001,0.021047609779931687,0.02517297090600316,0.01789381882373216,0.9910799490261908,-0.3964025737398352,-0.2056747491526961,0.37948099999999996,-0.02873,9.74081,0.3926489999999999,-0.019154,9.751583499999999,0.407014,0.0023939999999999994,9.763555,0.09576800000000002,0.1101329999999999,0.07661499999999855,1.4497588630916645,0.6590182123041215,-0.14404112096984667,0
0.459687,0.0239419999999999,9.787497,0.363919,-0.086191,9.710882000000002,0.3980759666666666,-0.016440166666666655,9.754775833333333,0.021951678503858908,0.026784464146067073,0.0181831206552772,0.8076726704830953,-0.4865689512913796,-0.328072151480469,0.3830719999999999,-0.02873,9.744401,0.3926489999999999,-0.019154,9.756371999999999,0.41060575,0.004788,9.767146,0.09576800000000002,0.1101329999999999,0.07661499999999855,0.729655903234717,0.18329112115486224,-0.2107050036639233,0
0.459687,0.0239419999999999,9.787497,0.363919,-0.086191,9.710882000000002,0.3977567333333333,-0.01675939999999999,9.754137333333334,0.021632410970790918,0.02678641790367543,0.01793793763437436,0.8718042059194288,-0.4533300788572848,-0.2724649779375327,0.3830719999999999,-0.02873,9.744401,0.3926489999999999,-0.019154,9.751583499999999,0.407014,0.004788,9.767146,0.09576800000000002,0.1101329999999999,0.07661499999999855,1.00794732513635,0.1566861281152696,-0.1632036759054163,0
0.459687,0.0239419999999999,9.787497,0.363919,-0.086191,9.710882000000002,0.39791636666666663,-0.018195899999999987,9.753658466666668,0.02146421728250473,0.02689396321616456,0.017869481544556802,0.8943234241359118,-0.32970359279361533,-0.195643335503025,0.3830719999999999,-0.032321749999999996,9.744401,0.3926489999999999,-0.019154,9.749189,0.407014,0.0023939999999999994,9.767146,0.09576800000000002,0.1101329999999999,0.07661499999999855,1.0742890618409242,0.020717284718138718,-0.14668752977180555,0
0.459687,0.0239419999999999,9.787497,0.363919,-0.086191,9.710882000000002,0.3990336333333333,-0.01739783333333332,9.7528604,0.02124141164294543,0.027362712694572983,0.017946721148232415,0.7831182705557077,-0.3682928396635894,-0.07400094553089973,0.38426924999999995,-0.032321749999999996,9.74081,0.3950429999999999,-0.019154,9.749189,0.41060575,0.00837975,9.767146,0.09576800000000002,0.1101329999999999,0.07661499999999855,1.0092894144150724,-0.11548446710456961,-0.21898371240847903,0
0.459687,0.0239419999999999,9.787497,0.363919,-0.086191,9.710882000000002,0.3990336333333333,-0.01659976666666665,9.75302,0.021463583191364946,0.02722510849309729,0.017890098170544412,0.7319755240374829,-0.4596090922966372,-0.09979488375830728,0.3830719999999999,-0.02873,9.74081,0.397437,-0.0167595,9.749189,0.41060575,0.00837975,9.767146,0.09576800000000002,0.1101329999999999,0.07661499999999855,0.8657214877219341,0.000752794580838767,-0.17786155797332226,0
0.459687,0.02873,9.787497,0.363919,-0.086191,9.710882000000002,0.39983169999999996,-0.015801733333333325,9.752700766666667,0.021219682265731996,0.027266182693678562,0.017780740263638635,0.668682900251505,-0.418201984553288,-0.02563597720741766,0.38426924999999995,-0.02873,9.74081,0.397437,-0.0167595,9.749189,0.41060575,0.00837975,9.763555,0.09576800000000002,0.114921,0.07661499999999855,0.9013538686130773,0.16197432055275263,-0.00633162441948798,0
0.459687,0.02873,9.787497,0.363919,-0.086191,9.710882000000002,0.40142786666666663,-0.015801766666666658,9.753179600000001,0.021783517227692954,0.027179045919266703,0.01796431144509991,0.45492721724700647,-0.4233246060947105,-0.07890374715194597,0.38426924999999995,-0.02873,9.74081,0.402226,-0.0167595,9.749189,0.415394,0.00837975,9.763555,0.09576800000000002,0.114921,0.07661499999999855,0.3804885027746394,0.20570466041447633,-0.08893199918788142,0
-0.062249,0.244209,9.792285,-0.1292869999999999,0.177171,9.739613,-0.10295056666666663,0.2209051,9.770737200000001,0.015793944818938623,0.017091450061260234,0.01481223621013515,0.7412966715953829,-1.0723283432893456,-0.4231026334821086,-0.11372475,0.211887,9.763555,-0.105345,0.225055,9.770737,-0.0957679999999999,0.234632,9.782708,0.0670379999999999,0.06703800000000001,0.052671999999999386,0.7583640467213386,1.07272296879453,-0.2218943177371262,0
0.459687,0.02873,9.787497,0.344765,-0.086191,9.710882000000002,0.3996721,-0.015322899999999993,9.754296899999998,0.023982743999556768,0.027244424779051184,0.017957696644690956,0.09544038014213058,-0.4742771769681005,-0.16501560338092944,0.3830719999999999,-0.02873,9.74081,0.3998315,-0.014365,9.751583499999999,0.415394,0.00837975,9.767146,0.11492200000000002,0.114921,0.07661499999999855,0.5030146974138656,0.20894571983329113,-0.10426167358467664,0
0.459687,0.02873,9.787497,0.344765,-0.062249,9.710882000000002,0.39935286666666664,-0.01452483333333332,9.753339233333332,0.024338360229712776,0.02275626548066347,0.016998677996636267,0.08246664361634276,-0.002579965897126215,-0.15504065858277566,0.3830719999999999,-0.02873,9.74081,0.3998315,-0.014365,9.749189,0.415394,0.0023939999999999994,9.763555,0.11492200000000002,0.090979,0.07661499999999855,0.37298166583405035,-0.42521386336535505,0.24577281047322597,0
0.493206,0.02873,9.787497,0.344765,-0.062249,9.710882000000002,0.40238556666666664,-0.013247966666666658,9.754296899999998,0.029664278736279397,0.0218776579445054,0.017146876225715216,0.8891412585153193,0.0708338674102255,-0.18374829895939412,0.38426924999999995,-0.027532999999999974,9.745598,0.3998315,-0.014365,9.749189,0.416591,0.0023939999999999994,9.767146,0.148441,0.090979,0.07661499999999855,2.0964668683075414,-0.19744766537996394,0.2638703322459546,0
0.493206,0.02873,9.787497,0.344765,-0.062249,9.710882000000002,0.4039817333333333,-0.015801766666666654,9.756212266666667,0.029610919373321276,0.02298672338199224,0.018341056072578864,0.7408352186624934,0.10996204851164479,-0.2700086470054004,0.387861,-0.02873,9.745598,0.402226,-0.0167595,9.7539775,0.42018275,-0.00598525,9.773131,0.148441,0.090979,0.07661499999999855,1.9303766274816456,-0.24826601418613858,-0.17675144129878761,0
0.493206,0.02873,9.782708,0.344765,-0.062249,9.710882000000002,0.40477979999999997,-0.017876766666666655,9.756212266666667,0.028805613657159203,0.02203071512712746,0.0165269847531207,0.8085631181679999,0.18069674836190958,-0.37623108929795696,0.387861,-0.032321749999999996,9.749189,0.402226,-0.019154,9.7539775,0.42018275,-0.009577,9.771934,0.148441,0.090979,0.07182599999999795,2.2815065214388706,-0.08240482539620464,0.39220278688044186,0
0.493206,0.02873,12.248735,-2.504335,-2.30801,9.710882000000002,0.2877831333333333,-0.1422156,9.892043266666667,0.537773967640792,0.4868932624395986,0.5303400604130258,-5.179004622803559,-3.9661652899215363,3.96673252702024,0.38067825,-0.033519,9.749189,0.3998315,-0.019154,9.758766,0.415394,-0.009577,9.773131,2.997541,2.33674,2.5378529999999984,27.5102602421913,15.555301496515513,15.5282368906476,0
0.943315,4.616021,12.248735,-2.504335,-2.30801,9.710882000000002,0.2708640666666666,0.10837753333333335,9.984459433333333,0.5748006051320773,1.122266349896117,0.6196454999437977,-4.235093869251203,2.4581333898487703,2.699902938149187,0.38067825,-0.032321749999999996,9.749189,0.3998315,-0.019154,9.758766,0.415394,-0.00598525,9.77672275,3.4476500000000003,6.924030999999999,2.5378529999999984,20.045691048337172,10.275109018931555,6.593878513589859,0
1.292869,6.641516,12.248735,-2.504335,-2.30801,7.958327000000001,0.30597899999999995,0.5184245,9.882306866666665,0.6055290379533336,1.9009535926423466,0.7693660773774882,-3.628734765505489,2.214176176185045,0.8727114396354784,0.387861,-0.032321749999999996,9.749189,0.402226,-0.0167595,9.758766,0.416591,0.005985749999999999,9.77672275,3.7972040000000002,8.949526,4.290407999999999,16.935937344473658,4.748179672668654,3.9593157931496603,0
1.292869,6.641516,12.248735,-2.504335,-2.30801,7.354988,0.2860273333333333,0.9099562999999999,9.7708967,0.6216548117004315,2.325357565895933,0.9153014713591834,-3.2999184369256906,1.5733140128882288,0.0746840782718116,0.38067825,-0.02873,9.749189,0.402226,-0.014365,9.7539775,0.416591,0.020350749999999924,9.77672275,3.7972040000000002,8.949526,4.893747,14.49357590050886,1.2919945723368031,2.7827022979673486,0
2.437297,6.78038,12.248735,-2.504335,-2.30801,7.163452,0.33486903333333334,1.2936670666666668,9.638736833333333,0.7416957424670095,2.6224376299465715,1.0580639070674804,-1.2627227438137714,1.1517267589635254,-0.18234704098823085,0.378284,-0.027532999999999974,9.739613,0.402226,-0.011970999999999999,9.749189,0.42018275,2.1404165,9.77672275,4.941632,9.08839,5.0852829999999996,8.820836449969354,-0.16048549972769655,1.5561258256118493,0
-0.062249,0.244209,9.811439,-0.134075,0.177171,9.739613,-0.10422746666666663,0.22170316666666665,9.771056433333333,0.0158406135302927,0.016451109211284485,0.016949763305606647,0.7107448997501447,-1.2353072810573698,0.0798452282002986,-0.11372475,0.215478,9.75996325,-0.105345,0.225055,9.770737,-0.0969649999999999,0.234632,9.782708,0.071826,0.06703800000000001,0.07182599999999972,1.2689860392713155,1.8469184142879658,-0.01917688116813876,0
-0.062249,0.253785,9.811439,-0.134075,0.177171,9.739613,-0.1035890333333333,0.2240973666666667,9.7716949,0.015374578793183775,0.017029645675305082,0.01738574409334567,0.7284628033766783,-1.2383237347601332,0.023088593035425903,-0.110133,0.21667524999999999,9.75996325,-0.105345,0.225055,9.770737,-0.0969649999999999,0.234632,9.782708,0.071826,0.07661399999999999,0.07182599999999972,1.5735696511267068,2.287670720698823,-0.25926604384764795,0
0.0239419999999999,0.282516,9.811439,-0.134075,0.177171,9.701305,-0.09832179999999996,0.22473579999999999,9.769779533333333,0.027657276469001024,0.021958821494035066,0.02074490435601554,3.138460906143375,-0.33560027167565043,-1.0830629229209405,-0.110133,0.215478,9.75996325,-0.10295049999999994,0.225055,9.770737,-0.0957679999999999,0.234632,9.782708,0.1580169999999999,0.105345,0.1101340000000004,13.291545749787813,1.745489355081999,3.1138305230027403,0
0.0239419999999999,0.282516,9.811439,-0.134075,0.177171,9.701305,-0.09736409999999997,0.22553386666666667,9.767704566666668,0.027674421874595723,0.024492180975714,0.02223792860715203,3.044074191611333,-0.3287275576723494,-0.8187646900953829,-0.110133,0.21667524999999999,9.758766,-0.1005559999999999,0.227449,9.768343,-0.0957679999999999,0.238223,9.782708,0.1580169999999999,0.105345,0.1101340000000004,12.766740176640772,0.7963222427592425,1.5968493204705987,0
0.0239419999999999,0.282516,9.811439,-0.138864,0.177171,9.701305,-0.09592759999999996,0.22681076666666666,9.766587266666667,0.03533284104996466,0.02282571169216906,0.022406180067936612,2.5608214878873885,-0.23785455954001306,-0.66462335162053,-0.110133,0.21667524999999999,9.755175,-0.10295049999999994,0.227449,9.765948999999999,-0.0957679999999999,0.238223,9.782708,0.1628059999999999,0.105345,0.1101340000000004,7.289308050568817,1.3269290066288861,1.2977342332341881,0
0.0239419999999999,0.282516,9.811439,-0.138864,0.177171,9.701305,-0.09720449999999996,0.2260127,9.766268033333334,0.03601252870565827,0.022788163773070354,0.0220934672034022,2.4886498282410643,-0.13721983510491056,-0.6905840487592145,-0.110133,0.215478,9.755175,-0.105345,0.225055,9.765948999999999,-0.0957679999999999,0.234632,9.782708,0.1628059999999999,0.105345,0.1101340000000004,6.958863037623249,1.3252396413666978,1.4527931636975597,0
0.407014,0.0239419999999999,9.80665,-0.320823,-0.244209,9.667787,-0.09959873333333331,-0.12848873333333333,9.772492933333332,0.12604100996485595,0.051173836155041064,0.02498374742180958,2.31380834279041,0.5547730662787118,-2.6531720283224574,-0.13766675,-0.143652,9.764752,-0.117316,-0.13168099999999994,9.77792,-0.0969649999999999,-0.11971,9.782708,0.7278370000000001,0.2681509999999999,0.13886299999999885,9.163523715333966,2.836377208746185,10.317151077421794,0
0.0239419999999999,0.282516,9.811439,-0.162806,0.177171,9.701305,-0.10071599999999997,0.2252146333333333,9.766268033333334,0.037503884011273206,0.024880791546178106,0.02205765768269909,2.2868308093524425,0.015992439520187852,-0.6949354564563656,-0.11372475,0.215478,9.755175,-0.105345,0.225055,9.768343,-0.0957679999999999,0.234632,9.782708,0.18674799999999991,0.105345,0.1101340000000004,6.714762102530212,0.5377785119133116,1.4835743278435367,0
0.0239419999999999,0.282516,10.065224,-0.770933,-0.641646,9.576807,-0.12976566666666664,0.19568616666666666,9.768502633333332,0.1327320603474984,0.16014074327960287,0.06905341825167131,-4.147483973649144,-5.260559424020709,2.1057415619596678,-0.11971,0.21069,9.75038625,-0.105345,0.225055,9.765948999999999,-0.0957679999999999,0.234632,9.781511,0.7948749999999999,0.924162,0.4884170000000001,20.07067573440714,28.37883573832173,13.69726825100557,0
0.02873,0.282516,10.065224,-2.896984,-1.532289,2.466028,-0.2186704,0.13630996666666664,9.528763233333333,0.5237367863082133,0.3534140508440961,1.3358337084850325,-4.9649456692582845,-4.262620842760413,-5.451995978366992,-0.12689274999999992,0.20231,9.749189,-0.107739,0.222661,9.765948999999999,-0.0957679999999999,0.234632,9.782708,2.9257139999999997,1.814805,7.599196000000001,25.733829769141426,18.743938936453382,29.812184689876048,0
0.967258,4.515465,10.065224,-2.896984,-1.532289,2.466028,-0.16216723333333333,0.4135585333333333,9.436666266666666,0.5809316781558255,1.1341324295134976,1.368715232114155,-3.5615081216936977,2.943270481675538,-4.9126595072375725,-0.12689274999999992,0.20231,9.742007000000001,-0.105345,0.225055,9.763555,-0.0909799999999999,0.23942,9.781511,3.864242,6.047753999999999,7.599196000000001,18.237258713978548,9.8051266462318,25.263679205619866,0
0.967258,6.186618,10.065224,-2.896984,-1.532289,2.466028,-0.13279836666666664,0.7900866666666667,9.295408366666667,0.5983594468985368,1.7882089822588592,1.4390542274987776,-3.339482218879473,2.18488725835845,-4.060937002132394,-0.12689274999999992,0.20231,9.73243025,-0.105345,0.2298435,9.763555,-0.07900825,0.25019375,9.781511,3.864242,7.718907,7.599196000000001,16.678002800554324,3.8524417408236027,18.3900710301911,0
0.967258,6.234502,10.065224,-2.896984,-1.532289,2.466028,-0.09337386666666664,1.1409170666666668,9.1897443,0.6262656867560138,2.1485050490124356,1.4620215950013014,-2.967216778469284,1.5663454344423036,-3.6831835797936323,-0.12689274999999992,0.20231,9.6079315,-0.09816199999999989,0.2298435,9.761160499999999,0.022744999999999925,0.268151,9.77792,3.864242,7.766791,7.599196000000001,14.43629765255165,0.9859776733020653,15.837671804414617,0
1.077391,6.234502,10.065224,-2.896984,-1.532289,2.466028,-0.029049633333333318,1.5038780333333333,9.056147833333334,0.6722078967861718,2.419322396772721,1.4965912189291604,-2.471677749531898,1.1114705578134845,-3.2242404609170134,-0.11372475,0.20231,8.57243975,-0.0933739999999999,0.2298435,9.749189,0.05027825,3.2489317499999997,9.771934,3.9743749999999998,7.766791,7.599196000000001,11.51096773171819,-0.4950938380313965,12.83618000579103,0
